date,steps,distance_km,calories,resting_hr,min_hr,max_hr,avg_stress,max_stress,bb_charged,bb_high,bb_low,bb_wakeup,sleep_hours,nap_hours,deep_hours,light_hours,rem_hours,awake_hours,sleep_score,sleep_avg_hr,respiration,activity_count
2025-06-25,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-06-26,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-06-27,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-06-28,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-06-29,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-06-30,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-01,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-02,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-03,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-04,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-05,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-06,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-07,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-08,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-09,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-10,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-11,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-12,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-13,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-14,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-15,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-16,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-17,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-18,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-19,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-20,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-21,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-22,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-23,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-24,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-25,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-26,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-27,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-28,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-29,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-30,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-07-31,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-01,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-02,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-03,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-04,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-05,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-06,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-07,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-08,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-09,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-10,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-11,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-12,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-13,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-14,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-15,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-16,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-17,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-18,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-19,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-20,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-21,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-22,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-23,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-24,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-25,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-26,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-27,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-28,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-29,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-30,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-08-31,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-01,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-02,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-03,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-04,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-05,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-06,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-07,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-08,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-09,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-10,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-11,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-12,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-13,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-14,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-15,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-16,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-17,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-18,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-19,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-20,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-21,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-22,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-23,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-24,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-25,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-26,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-27,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-28,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-29,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-09-30,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-01,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-02,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-03,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-04,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-05,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-06,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-07,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-08,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-09,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-10,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-11,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-12,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-13,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-14,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-15,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-16,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-17,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-18,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-19,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-20,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-21,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-22,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-23,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-24,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-25,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-26,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-27,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-28,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-29,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-30,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-10-31,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-11-01,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-11-02,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-11-03,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-11-04,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-11-05,,0.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-11-06,7334,5.215,3226,83,,,71,98,0,37,12,,0.0,0.0,0.0,0.0,0.0,0.0,,,16.0,1
2025-11-07,7037,4.985,3109,63,,,34,99,78,69,6,65,4.766666666666667,0.0,1.5666666666666667,2.8,0.4,0.23333333333333334,64,72,18.0,0
2025-11-08,14991,10.44,3389,63,,,34,99,75,73,5,73,4.616666666666666,0.0,1.0833333333333333,3.1166666666666667,0.4166666666666667,0.3,57,69,16.0,1
2025-11-09,6214,30.385,4840,67,,,39,100,54,60,5,58,5.15,0.0,0.45,4.416666666666667,0.2833333333333333,1.0166666666666666,44,74,17.0,3
2025-11-10,737,0.557,2648,70,,,48,98,52,52,5,,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,0
2025-11-11,386,0.292,2579,69,,,46,96,21,21,5,,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,0
2025-11-12,11705,7.571,3045,66,,,40,96,53,48,5,43,5.283333333333333,1.35,1.5833333333333333,3.6166666666666667,0.08333333333333333,0.35,53,75,17.0,1
2025-11-13,8850,19.383,3434,65,,,36,96,65,66,5,44,4.9,1.1833333333333333,1.6666666666666667,2.7333333333333334,0.5,0.1,60,72,17.0,2
2025-11-14,2288,2.486,2652,59,,,36,96,61,63,5,63,4.45,0.0,0.85,3.316666666666667,0.2833333333333333,0.15,58,68,18.0,2
2025-11-15,4002,2.919,2787,63,,,30,98,47,75,10,,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,1
2025-11-16,3276,25.128,4538,60,,,31,97,70,98,23,98,5.466666666666667,0.0,0.0,4.166666666666667,1.3,0.25,54,66,17.0,4
2025-11-17,748,0.565,2692,59,,,50,97,49,39,5,,0.0,0.8333333333333334,0.0,0.0,0.0,0.0,,,19.0,0
2025-11-18,2032,1.538,2755,66,,,52,99,29,28,5,27,2.1666666666666665,0.6333333333333333,0.9666666666666667,0.9666666666666667,0.23333333333333334,1.0833333333333333,29,68,18.0,0
2025-11-19,428,0.323,2377,65,,,32,94,102,66,5,66,5.433333333333334,0.0,0.9166666666666666,3.8666666666666667,0.65,0.38333333333333336,68,71,18.0,0
2025-11-20,8407,6.521,2956,66,,,44,97,24,56,5,53,3.8666666666666667,0.0,0.0,1.9833333333333334,1.8833333333333333,1.35,32,76,18.0,1
2025-11-21,755,0.579,2583,66,,,47,98,42,31,5,29,3.05,1.4166666666666667,0.8,1.85,0.4,0.26666666666666666,40,72,18.0,0
2025-11-22,10212,30.074,4611,65,,,43,99,50,53,5,,1.5333333333333334,0.0,0.16666666666666666,1.3666666666666667,0.0,0.5833333333333334,15,79,16.0,6
2025-11-23,19994,16.652,3478,68,,,53,95,24,25,5,25,3.3,0.0,0.4666666666666667,2.8333333333333335,0.0,1.0833333333333333,33,80,16.0,2
2025-11-24,342,0.258,2426,60,,,37,96,95,100,5,100,11.983333333333333,0.0,1.9333333333333333,7.233333333333333,2.816666666666667,0.48333333333333334,84,67,17.0,0
2025-11-25,1972,2.871,2745,66,,,39,99,90,90,11,,0.0,0.0,0.0,0.0,0.0,0.0,,,19.0,2
2025-11-26,654,0.499,2468,67,,,48,99,39,75,15,,7.983333333333333,0.9666666666666667,1.1333333333333333,6.033333333333333,0.8166666666666667,0.8333333333333334,67,71,18.0,0
2025-11-27,2028,7.559,3161,58,,,45,99,48,65,8,62,3.3,0.55,0.7166666666666667,1.6666666666666667,0.9166666666666666,0.0,41,71,18.0,2
2025-11-28,344,0.564,2454,63,,,43,97,48,53,5,53,5.4,0.0,0.9333333333333333,3.95,0.5166666666666667,0.6,64,73,18.0,0
2025-11-29,5740,22.533,4458,61,,,32,100,81,100,8,100,8.483333333333333,0.0,1.5,5.933333333333334,1.05,0.55,76,67,15.0,5
2025-11-30,828,1.562,2577,62,,,47,99,69,57,5,27,3.3833333333333333,1.6333333333333333,1.1,2.1666666666666665,0.11666666666666667,0.03333333333333333,40,72,17.0,0
2025-12-01,13638,9.86,3218,64,,,49,98,55,58,5,58,5.933333333333334,0.0,1.05,4.5,0.38333333333333336,0.75,61,71,18.0,2
2025-12-02,11486,8.561,3215,66,,,55,99,35,31,5,30,3.433333333333333,2.0166666666666666,1.05,2.0833333333333335,0.3,0.36666666666666664,43,75,18.0,0
2025-12-03,1060,0.801,2363,62,,,33,94,61,84,41,84,3.65,1.0166666666666666,0.5,3.15,0.0,0.26666666666666666,43,69,18.0,0
2025-12-04,406,17.755,3212,62,,,44,99,38,92,8,92,7.833333333333333,0.0,1.4166666666666667,4.75,1.6666666666666667,0.26666666666666666,85,70,20.0,2
2025-12-05,963,7.61,3133,63,,,43,98,70,62,5,53,4.183333333333334,0.0,1.5333333333333334,2.316666666666667,0.3333333333333333,1.7833333333333334,48,68,17.0,2
2025-12-06,288,6.714,2601,62,,,38,93,62,67,5,64,4.583333333333333,0.0,0.6833333333333333,3.3,0.6,0.65,56,66,17.0,0
2025-12-07,7586,6.83,3230,62,,,53,98,56,100,11,100,8.433333333333334,0.0,0.9833333333333333,5.616666666666666,1.8333333333333333,0.03333333333333333,89,66,19.0,2
2025-12-08,8445,15.316,3360,66,,,52,99,8,13,5,5,2.2666666666666666,1.8666666666666667,0.36666666666666664,1.9,0.0,0.4166666666666667,31,72,18.0,2
2025-12-09,2679,2.24,2512,65,,,39,96,43,78,5,71,5.6,0.8833333333333333,0.9333333333333333,3.85,0.8166666666666667,0.3,73,75,17.0,0
2025-12-10,659,0.498,2377,59,,,41,96,72,82,11,75,7.116666666666666,0.0,1.1666666666666667,5.033333333333333,0.9166666666666666,0.36666666666666664,77,69,16.0,0
2025-12-11,5610,3.894,2579,62,,,37,96,39,86,40,84,3.5166666666666666,0.0,0.85,2.316666666666667,0.35,0.0,46,70,18.0,1
2025-12-12,13657,9.55,3056,64,,,46,96,15,71,9,,0.0,1.7333333333333334,0.0,0.0,0.0,0.0,,,18.0,1
2025-12-13,9058,21.911,4248,59,,,40,99,70,74,5,69,8.0,1.0333333333333334,0.0,0.0,0.0,0.0,,,15.0,3
2025-12-14,6453,5.708,2806,63,,,38,99,89,92,5,92,10.566666666666666,0.0,1.6666666666666667,6.566666666666666,2.3333333333333335,0.75,73,69,15.0,1
2025-12-15,11437,8.181,3544,66,,,66,99,14,33,5,,0.0,2.2,0.0,0.0,0.0,0.0,,,17.0,1
2025-12-16,510,6.151,2934,59,,,35,90,79,73,5,46,4.983333333333333,0.0,1.45,2.7333333333333334,0.8,0.08333333333333333,68,71,18.0,1
2025-12-17,853,0.813,2497,63,,,48,98,75,45,5,,0.0,1.85,0.0,0.0,0.0,0.0,,,18.0,0
2025-12-18,7635,5.767,3021,56,,,44,99,56,98,8,97,9.366666666666667,0.0,1.0666666666666667,6.633333333333334,1.6666666666666667,0.13333333333333333,87,64,18.0,0
2025-12-19,7278,5.497,2734,61,,,41,99,59,51,5,51,5.766666666666667,0.0,0.95,4.566666666666666,0.25,0.2833333333333333,58,70,17.0,0
2025-12-20,3010,32.072,4320,58,,,39,99,59,54,5,53,3.7666666666666666,0.0,0.9666666666666667,2.533333333333333,0.26666666666666666,0.4,45,70,14.0,4
2025-12-21,319,0.241,2606,62,,,41,96,110,100,8,100,6.983333333333333,0.0,1.1166666666666667,5.133333333333334,0.7333333333333333,0.5833333333333334,72,65,18.0,0
2025-12-22,1995,1.513,2561,64,,,58,99,18,43,5,8,0.7166666666666667,1.4166666666666667,0.0,0.7166666666666667,0.0,0.0,16,81,18.0,0
2025-12-23,517,0.391,2386,58,,,37,98,87,52,5,40,3.8666666666666667,1.3833333333333333,0.6333333333333333,3.2333333333333334,0.0,0.05,42,69,18.0,0
2025-12-24,2278,1.721,2520,61,,,44,99,48,98,5,98,7.383333333333334,0.0,0.8333333333333334,5.233333333333333,1.3166666666666667,0.26666666666666666,81,65,17.0,0
2025-12-25,3378,2.564,3010,60,,,51,99,40,41,5,36,4.166666666666667,0.0,0.3,3.183333333333333,0.6833333333333333,0.5833333333333334,49,69,17.0,0
2025-12-26,123,0.093,2543,61,,,24,96,73,78,5,74,4.75,0.0,1.15,3.2666666666666666,0.3333333333333333,0.5,56,66,18.0,0
2025-12-27,508,0.386,2422,61,,,48,96,64,68,5,,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,0
2025-12-28,2529,9.421,3732,65,,,54,98,34,60,5,60,4.85,0.48333333333333334,1.0833333333333333,3.6166666666666667,0.15,0.45,53,69,18.0,2
2025-12-29,0,0.0,2310,,,,-1,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,0
2025-12-30,7663,5.788,2676,65,,,72,99,0,63,5,,0.0,0.0,0.0,0.0,0.0,0.0,,,15.0,0
2025-12-31,14271,10.786,2884,66,,,28,86,64,67,5,67,7.416666666666667,0.0,1.4,5.516666666666667,0.5,0.23333333333333334,68,71,17.0,0
2026-01-01,5199,15.471,3821,65,,,48,99,32,55,7,41,4.85,0.0,0.8666666666666667,3.9833333333333334,0.0,0.21666666666666667,51,78,18.0,2
2026-01-02,275,0.208,2328,67,,,43,94,30,68,33,67,5.05,0.0,0.9833333333333333,3.816666666666667,0.25,2.3,42,77,19.0,0
2026-01-03,490,0.37,2374,65,,,45,93,49,63,16,63,5.983333333333333,0.0,0.7833333333333333,4.55,0.65,0.1,69,72,20.0,0
2026-01-04,7657,5.783,2907,62,,,45,98,57,77,20,77,8.05,0.0,0.5333333333333333,6.45,1.0666666666666667,0.6666666666666666,72,72,18.0,0
2026-01-05,1921,1.451,2646,69,,,54,97,27,38,5,27,3.0833333333333335,0.0,0.9666666666666667,2.1166666666666667,0.0,0.6333333333333333,34,81,19.0,0
2026-01-06,253,0.191,2371,64,,,41,97,60,47,5,47,8.15,0.0,1.15,6.266666666666667,0.7333333333333333,0.6166666666666667,71,75,18.0,0
2026-01-07,2137,1.614,2640,62,,,49,99,40,63,5,63,5.95,1.4833333333333334,1.4,3.2,1.35,0.016666666666666666,73,70,18.0,0
2026-01-08,213,0.161,2753,66,,,44,98,85,75,5,75,8.230833333333333,0.0,1.0666666666666667,5.6,1.5666666666666667,0.16666666666666666,85,69,18.0,0
2026-01-09,129,0.097,2403,68,,,40,97,26,43,6,43,5.216666666666667,0.0,0.6,4.166666666666667,0.45,0.7,60,73,18.0,0
2026-01-10,3980,8.189,3995,60,,,36,100,61,71,5,48,6.2,1.3,1.2,4.516666666666667,0.48333333333333334,2.5166666666666666,48,73,17.0,1
2026-01-11,3556,2.707,2609,67,,,48,97,47,38,5,38,4.666666666666667,0.4666666666666667,0.6666666666666666,4.0,0.0,0.8,43,74,18.0,0
2026-01-12,2340,1.767,2830,68,,,57,98,24,28,5,28,6.322222222222222,0.0,1.1166666666666667,4.883333333333334,0.3333333333333333,0.36666666666666664,58,79,18.0,0
2026-01-13,5707,9.05,2817,67,,,43,96,59,59,5,53,5.533333333333333,0.9333333333333333,1.2833333333333334,4.0,0.25,0.3,60,70,18.0,4
2026-01-14,675,0.516,2454,63,,,44,98,76,56,5,56,5.996388888888889,0.0,0.65,4.466666666666667,0.8833333333333333,0.4666666666666667,65,71,19.0,0
2026-01-15,5412,9.562,2831,61,,,46,99,69,97,7,97,9.65,0.0,1.3166666666666667,7.2,1.1333333333333333,0.4166666666666667,79,66,18.0,1
2026-01-16,320,0.242,2665,63,,,42,99,75,68,9,68,5.516666666666667,0.0,1.55,3.45,0.5166666666666667,0.4666666666666667,63,70,16.0,0
2026-01-17,10640,15.992,3510,63,,,43,98,49,54,5,9,0.7388888888888889,0.0,0.5166666666666667,0.23333333333333334,0.0,0.03333333333333333,19,71,17.0,1
2026-01-18,2179,18.593,3320,65,,,23,100,51,80,5,79,7.116666666666666,0.0,1.7333333333333334,4.933333333333334,0.45,0.43333333333333335,64,71,16.0,2
2026-01-19,446,0.337,2584,66,,,54,99,31,24,5,,0.0,1.7666666666666666,0.0,0.0,0.0,0.0,,,18.0,0
2026-01-20,7248,10.822,3609,61,,,43,100,84,98,5,98,11.2,0.0,1.0833333333333333,8.5,1.6166666666666667,1.1,56,67,18.0,1
2026-01-21,1110,3.346,2644,69,,,56,99,15,52,5,,0.0,2.283333333333333,0.0,0.0,0.0,0.0,,,18.0,1
2026-01-22,1557,20.355,3782,62,,,39,99,52,77,5,77,5.333333333333333,0.0,1.0333333333333334,3.7333333333333334,0.5666666666666667,0.38333333333333336,63,67,15.0,2
2026-01-23,2668,21.38,3154,64,,,58,99,34,39,5,35,3.3666666666666667,0.0,1.15,2.1333333333333333,0.08333333333333333,0.48333333333333334,43,71,17.0,1
2026-01-24,422,0.349,2386,68,,,28,98,45,67,5,62,6.033333333333333,1.7833333333333334,1.4166666666666667,4.466666666666667,0.15,0.9166666666666666,50,74,17.0,0
2026-01-25,402,5.614,2715,68,,,42,99,12,79,13,,0.0,0.0,0.0,0.0,0.0,0.0,,,18.0,1
2026-01-26,2249,12.468,3232,68,,,52,99,49,53,5,45,4.433333333333334,0.0,0.9833333333333333,3.283333333333333,0.16666666666666666,0.0,50,72,17.0,3
2026-01-27,5649,9.574,2870,63,,,43,96,55,42,5,26,1.3097222222222222,1.0166666666666666,0.85,0.4666666666666667,0.0,0.2,21,78,17.0,1
2026-01-28,451,18.638,3603,65,,,48,99,28,64,5,57,3.05,0.5833333333333334,0.75,2.3,0.0,0.06666666666666667,35,76,17.0,1
2026-01-29,170,16.842,2752,63,,,38,96,33,32,5,13,3.3833333333333333,0.6,0.4,2.8666666666666667,0.11666666666666667,0.5166666666666667,39,74,18.0,0
2026-01-30,12391,9.364,3211,63,,,39,100,47,66,5,66,5.216666666666667,0.0,0.8333333333333334,4.0,0.38333333333333336,0.016666666666666666,62,68,18.0,0
2026-01-31,1130,14.681,3222,65,,,43,99,80,64,5,54,5.633333333333334,0.0,1.0833333333333333,3.9,0.65,0.25,65,71,19.0,1
2026-02-01,1550,23.621,3193,66,,,23,92,46,79,5,79,4.8,0.0,0.0,4.233333333333333,0.5666666666666667,0.35,47,71,16.0,1
